replicate_id,winner,plus4s_0,plus4s_1,plus4s_2,plus4s_3
39108,0,1,1,0,0
39109,1,0,1,0,1
39110,3,0,0,1,3
39111,2,0,1,1,0
39112,0,0,0,1,0
39113,3,0,0,0,0
39114,3,0,0,0,0
39115,3,0,1,0,1
39116,1,1,0,1,0
39117,3,2,0,0,0
39118,2,1,0,0,2
39119,2,0,0,1,1
39120,0,0,0,0,0
39121,3,0,0,1,0
39122,0,0,0,0,1
39123,3,0,1,0,0
39124,2,0,0,0,0
39125,0,1,0,0,1
39126,3,0,0,0,1
39127,3,1,0,0,1
39128,2,0,0,0,0
39129,0,1,1,0,0
39130,3,0,0,0,1
39131,1,0,0,0,0
39132,3,2,0,0,0
39133,1,1,0,0,0
39134,0,0,1,1,1
39135,2,0,0,1,0
39136,0,1,0,1,0
39137,2,0,0,0,0
39138,1,0,0,0,1
39139,1,2,1,0,0
39140,0,0,1,0,0
39141,2,0,1,0,0
39142,0,1,0,0,0
39143,0,0,0,0,0
39144,2,1,0,0,0
39145,1,0,0,0,0
39146,3,0,0,0,1
39147,3,0,1,1,0
39148,0,0,1,0,0
39149,2,0,0,0,0
39150,2,0,0,1,1
39151,1,0,1,1,0
39152,2,0,0,0,0
39153,2,0,0,1,1
39154,0,0,0,1,1
39155,2,2,0,0,0
39156,0,0,1,0,0
39157,1,0,0,1,0
39158,3,0,0,1,0
39159,1,1,0,0,1
39160,2,0,0,1,1
39161,2,0,0,0,0
39162,1,0,2,0,1
39163,1,0,0,0,1
39164,2,1,0,0,0
39165,0,1,0,0,0
39166,2,1,2,1,0
39167,1,1,1,0,1
39168,1,0,0,0,0
39169,3,0,0,0,0
39170,0,0,0,1,0
39171,3,0,1,0,1
39172,2,0,1,1,0
39173,3,0,2,0,1
39174,1,1,1,0,0
39175,0,0,0,0,1
39176,0,3,1,0,0
39177,2,1,1,0,0
39178,2,0,0,0,0
39179,2,0,0,1,0
39180,1,1,0,0,0
39181,0,1,0,1,0
39182,3,0,0,0,0
39183,0,0,1,0,0
39184,3,0,0,0,0
39185,2,0,0,1,0
39186,1,0,1,0,1
39187,2,2,0,0,1
39188,3,0,0,0,0
39189,1,0,0,1,1
39190,3,0,0,0,1
39191,3,1,1,0,1
39192,0,0,1,0,0
39193,3,0,0,0,2
39194,0,0,1,1,0
39195,1,0,1,0,0
39196,3,0,0,0,1
39197,0,0,0,0,1
39198,0,1,2,0,1
39199,2,0,0,1,1
39200,0,1,0,0,1
39201,1,0,0,0,0
39202,2,0,0,0,0
39203,2,1,1,0,0
39204,1,3,0,0,0
39205,2,0,0,0,1
39206,1,0,1,0,0
39207,1,0,0,0,0
39208,1,1,1,0,0
39209,3,1,0,0,1
39210,1,0,0,0,0
39211,0,1,0,0,0
39212,3,0,1,1,0
39213,1,0,0,0,0
39214,0,0,0,0,0
39215,1,1,0,0,0
39216,2,0,0,1,1
39217,1,0,2,0,1
39218,2,0,1,0,0
39219,0,1,0,0,0
39220,3,0,0,0,0
39221,0,0,0,0,0
39222,0,1,0,2,0
39223,1,0,0,0,0
39224,2,0,0,0,0
39225,0,1,1,0,0
39226,0,1,0,0,1
39227,0,1,1,0,0
39228,3,1,1,1,0
39229,2,0,0,1,0
39230,3,0,0,0,1
39231,2,0,1,1,0
39232,3,0,0,0,0
39233,2,0,0,1,1
39234,1,0,1,0,0
39235,0,1,0,0,1
39236,0,0,0,0,0
39237,3,1,0,1,2
39238,3,0,1,0,0
39239,2,1,0,0,2
39240,1,0,1,1,1
39241,0,0,0,0,1
39242,3,0,0,0,1
39243,2,1,0,1,0
39244,3,0,1,0,0
39245,2,0,0,0,1
39246,1,0,1,0,0
39247,0,0,1,0,1
39248,1,1,1,0,0
39249,2,0,1,0,0
39250,3,1,0,0,2
39251,3,1,1,0,0
39252,0,1,1,0,0
39253,1,0,0,0,0
39254,0,1,0,0,0
39255,2,1,0,2,0
39256,1,0,0,0,0
39257,0,0,0,0,1
39258,1,2,1,0,1
39259,1,0,1,0,1
39260,0,1,0,0,1
39261,2,0,0,0,0
39262,0,1,0,1,1
39263,0,1,1,0,0
39264,2,0,0,1,1
39265,1,1,0,0,0
39266,2,0,0,0,1
39267,3,0,0,0,0
39268,2,1,0,1,1
39269,1,0,1,0,0
39270,2,0,0,0,0
39271,2,1,1,0,0
39272,0,1,0,1,0
39273,3,1,0,0,2
39274,2,0,0,1,1
39275,2,0,0,1,0
39276,0,1,0,0,1
39277,3,0,1,0,0
39278,1,0,0,3,0
39279,0,0,0,0,1
39280,2,1,0,0,1
39281,0,0,0,0,0
39282,2,0,1,0,0
39283,1,1,0,0,0
39284,0,1,0,0,0
39285,0,2,1,0,0
39286,2,0,0,0,0
39287,2,0,0,0,0
39288,2,1,0,0,1
39289,0,1,0,0,0
39290,0,0,0,1,0
39291,2,0,0,0,1
39292,2,0,0,1,1
39293,0,1,0,1,0
39294,0,1,1,0,1
39295,0,1,0,2,0
39296,1,0,1,0,1
39297,1,0,1,0,0
39298,2,0,0,1,0
39299,1,0,0,0,0
39300,1,0,0,0,0
39301,1,0,1,0,1
39302,2,0,0,2,0
39303,0,1,0,0,1
39304,3,0,0,0,1
39305,1,0,1,1,1
39306,3,0,0,0,2
39307,0,1,0,1,1
39308,2,0,1,0,2
39309,0,0,0,1,0
39310,2,0,0,1,0
39311,1,1,0,0,0
39312,3,1,0,0,0
39313,3,0,1,1,0
39314,2,0,0,1,1
39315,0,0,0,0,0
39316,1,0,0,0,0
39317,3,0,1,0,0
39318,1,1,1,0,0
39319,1,0,0,0,0
39320,1,0,1,0,1
39321,3,1,1,0,1
39322,2,0,0,1,1
39323,2,0,0,1,1
39324,0,1,0,0,1
39325,3,0,0,0,1
39326,3,0,0,1,2
39327,2,1,0,0,0
39328,2,1,0,1,0
39329,2,1,0,1,1
39330,2,0,1,0,0
39331,0,0,1,0,0
39332,1,1,0,0,0
39333,3,2,0,0,0
39334,1,0,0,0,0
39335,2,0,0,0,0
39336,1,1,0,0,0
39337,2,0,0,0,0
39338,0,1,0,0,0
39339,0,0,0,1,0
39340,3,0,0,0,1
39341,3,0,0,0,1
39342,2,0,0,1,0
39343,1,0,0,0,0
39344,1,0,1,2,1
39345,0,0,1,0,0
39346,2,0,0,0,1
39347,3,0,0,0,0
39348,0,1,0,1,0
39349,3,0,0,0,0
39350,2,1,0,0,0
39351,0,0,0,0,0
39352,0,0,0,0,0
39353,3,0,0,0,1
39354,3,0,1,0,0
39355,3,0,1,0,0
39356,0,1,0,0,0
39357,2,0,0,0,0
39358,1,0,2,0,1
39359,1,0,1,0,0
39360,1,0,0,0,0
39361,2,0,0,0,0
39362,3,0,1,0,1
39363,1,0,1,0,1
39364,3,1,0,0,1
39365,0,0,0,1,0
39366,1,0,0,0,0
39367,0,0,0,0,0
39368,0,0,0,1,0
39369,3,0,1,0,1
39370,3,0,1,0,0
39371,0,0,0,0,0
39372,1,1,0,1,1
39373,3,0,0,0,0
39374,3,0,0,0,0
39375,3,0,0,0,0
39376,3,1,0,1,1
39377,2,1,0,2,0
39378,1,0,1,0,1
39379,1,0,0,0,1
39380,0,0,0,0,1
39381,2,0,0,1,0
39382,2,1,0,0,1
39383,1,0,0,0,1
39384,0,1,0,0,0
39385,3,0,0,0,1
39386,3,1,0,0,2
39387,3,0,0,0,0
39388,1,0,1,0,0
39389,0,1,0,0,0
39390,2,1,0,0,0
39391,3,1,0,0,2
39392,3,0,0,1,1
39393,1,0,0,0,0
39394,2,0,0,0,1
39395,0,2,0,0,0
39396,0,1,0,1,0
39397,2,1,0,0,2
39398,0,0,0,0,0
39399,3,0,0,1,0
39400,0,0,0,0,1
39401,2,0,0,0,1
39402,3,1,0,0,0
39403,0,0,0,1,1
39404,3,0,0,0,1
39405,3,0,1,0,2
39406,0,1,1,0,0
39407,1,0,1,0,0
39408,0,1,0,0,0
39409,1,0,0,1,1
39410,1,1,3,0,0
39411,3,0,0,0,1
39412,0,2,1,0,0
39413,3,0,1,2,1
39414,0,1,0,0,1
39415,3,0,0,1,1
39416,3,0,0,0,0
39417,1,0,1,0,0
39418,2,0,0,2,0
39419,1,0,1,0,0
39420,0,0,0,0,1
39421,1,0,0,0,0
39422,0,0,0,0,0
39423,2,0,0,0,1
39424,0,2,0,0,0
39425,3,1,0,0,1
39426,3,1,0,0,1
39427,3,0,0,0,0
39428,3,1,0,0,0
39429,0,0,1,0,0
39430,1,0,1,0,0
39431,3,0,0,1,1
39432,2,1,0,1,0
39433,1,1,2,0,1
39434,0,0,0,0,0
39435,3,0,0,1,1
39436,1,0,0,0,0
39437,0,0,0,0,0
39438,2,0,0,0,1
39439,1,0,0,0,0
39440,1,0,1,0,1
39441,2,2,0,0,0
39442,0,2,1,1,0
39443,0,0,1,0,0
39444,3,0,0,0,1
39445,2,2,1,1,0
39446,2,0,0,0,1
39447,1,1,0,0,1
39448,0,0,0,0,0
39449,2,0,0,1,0
39450,2,0,0,0,0
39451,1,0,0,0,0
39452,1,0,0,1,1
39453,2,0,0,0,0
39454,0,1,0,0,1
39455,3,0,0,0,0
39456,1,0,1,2,0
39457,0,0,1,0,0
39458,3,0,1,0,1
39459,0,0,0,0,0
39460,0,3,0,0,0
39461,2,0,0,0,0
39462,1,1,1,0,0
39463,3,1,0,0,0
39464,0,1,0,0,0
39465,0,2,0,0,0
39466,3,0,1,0,1
39467,0,0,0,0,0
39468,1,0,0,0,1
39469,2,0,0,0,1
39470,0,1,1,1,0
39471,0,0,0,0,0
39472,0,1,0,1,0
39473,3,1,0,0,1
39474,3,0,1,0,0
39475,3,0,0,1,0
39476,2,0,0,0,0
39477,1,0,1,1,0
39478,3,0,0,1,0
39479,0,0,0,0,1
39480,1,0,1,0,1
39481,1,0,0,2,2
39482,0,0,0,0,1
39483,3,1,0,0,0
39484,0,1,0,0,0
39485,2,1,0,0,0
39486,3,0,0,0,0
39487,1,0,2,0,0
39488,1,0,0,0,0
39489,0,0,0,1,0
39490,3,0,0,1,0
39491,2,0,1,1,0
39492,0,1,1,0,0
39493,1,0,1,0,2
39494,2,0,0,0,0
39495,2,0,0,0,1
39496,2,1,0,1,0
39497,1,0,0,1,1
39498,1,0,2,0,0
39499,2,0,0,0,0
39500,3,0,0,1,0
39501,3,0,0,1,0
39502,2,0,1,0,0
39503,1,0,1,0,0
39504,3,0,0,0,0
39505,0,0,0,1,0
39506,0,0,0,0,0
39507,0,2,0,0,0
39508,0,1,0,0,0
39509,3,0,1,1,1
39510,3,0,0,0,0
39511,0,1,0,0,0
39512,2,0,0,1,1
39513,0,0,0,0,0
39514,2,0,0,0,1
39515,1,0,2,0,0
39516,0,0,0,0,0
39517,2,0,0,0,0
39518,3,0,1,0,0
39519,3,0,1,0,0
39520,0,0,1,0,0
39521,3,0,0,1,0
39522,3,0,1,0,0
39523,3,0,1,0,0
39524,3,1,0,0,1
39525,3,0,0,0,1
39526,0,0,0,0,1
39527,2,0,0,1,0
39528,0,1,0,1,1
39529,2,0,2,0,0
39530,1,0,0,0,1
39531,2,0,0,1,0
39532,1,2,0,0,0
39533,2,0,0,0,2
39534,1,2,0,0,1
39535,1,1,0,0,0
39536,0,0,1,0,0
39537,2,0,0,0,0
39538,0,0,0,1,0
39539,1,1,0,0,2
39540,1,1,1,0,0
39541,2,0,0,0,0
39542,1,2,1,0,0
39543,3,0,0,0,0
39544,0,1,0,0,1
39545,2,1,0,1,0
39546,3,1,1,1,0
39547,3,1,0,0,0
39548,1,0,0,1,0
39549,2,0,0,0,1
39550,2,0,0,1,0
39551,0,0,1,0,0
39552,2,0,0,1,0
39553,0,0,0,0,0
39554,3,1,0,0,1
39555,2,0,0,0,0
39556,3,0,0,1,0
39557,0,1,0,0,1
39558,2,1,0,0,1
39559,2,0,0,3,0
39560,3,0,1,0,1
39561,3,0,0,0,0
39562,0,0,1,1,1
39563,2,0,0,1,0
39564,0,0,0,0,0
39565,1,0,0,0,1
39566,3,0,0,0,2
39567,2,1,2,1,0
39568,1,1,0,1,0
39569,1,0,2,0,0
39570,2,1,0,0,1
39571,1,0,0,1,0
39572,1,1,0,1,1
39573,1,0,2,0,0
39574,0,0,0,1,0
39575,0,0,1,0,0
39576,0,1,1,0,0
39577,0,1,0,2,0
39578,2,1,0,1,0
39579,0,1,1,0,0
39580,1,0,0,1,1
39581,0,0,1,2,0
39582,1,1,0,1,0
39583,1,0,1,1,1
39584,3,0,0,0,2
39585,0,1,1,1,0
39586,3,0,1,0,0
39587,3,1,0,0,1
39588,1,0,0,0,0
39589,2,1,0,0,0
39590,3,1,1,0,0
39591,2,0,2,0,1
39592,3,0,0,0,1
39593,3,0,0,0,0
39594,0,0,1,0,1
39595,3,0,0,0,0
39596,3,0,0,1,0
39597,0,0,1,0,0
39598,3,0,0,0,1
39599,2,1,2,0,0
39600,3,0,1,0,1
39601,1,0,2,0,0
39602,0,1,1,1,0
39603,3,1,0,0,0
39604,3,1,1,0,0
39605,1,1,1,0,0
39606,0,1,0,0,1
39607,0,1,0,0,1
39608,3,0,0,0,1
39609,2,0,0,1,0
39610,1,0,2,1,1
39611,0,0,0,0,1
39612,1,0,1,1,0
39613,1,1,1,0,1
39614,1,0,0,0,0
39615,0,1,0,0,1
39616,3,1,0,0,1
39617,3,0,0,0,1
39618,1,2,0,0,0
39619,3,1,0,0,1
39620,0,0,2,1,0
39621,1,0,1,0,0
39622,0,0,2,0,0
39623,0,0,1,0,0
39624,1,0,0,0,0
39625,0,1,1,1,1
39626,1,1,1,0,0
39627,3,0,1,1,0
39628,1,1,0,1,1
39629,2,0,0,1,0
39630,2,0,1,0,1
39631,1,0,0,1,0
39632,2,1,0,0,0
39633,2,0,0,0,2
39634,0,1,1,0,0
39635,3,0,0,0,0
39636,3,0,0,0,0
39637,1,0,0,1,0
39638,0,0,0,0,1
39639,1,1,1,0,0
39640,1,0,0,1,0
39641,0,1,0,0,0
39642,0,1,0,0,0
39643,1,0,0,1,0
39644,3,0,1,0,1
39645,2,0,2,0,0
39646,2,0,1,0,1
39647,3,0,0,1,1
39648,3,1,0,0,0
39649,2,0,0,3,0
39650,0,0,0,1,0
39651,0,0,1,0,0
39652,0,0,1,1,0
39653,0,1,0,2,0
39654,1,0,0,0,1
39655,3,0,1,2,0
39656,0,0,0,1,0
39657,3,0,0,0,1
39658,1,0,0,1,1
39659,3,0,1,0,0
39660,1,0,0,0,0
39661,2,0,1,0,1
39662,2,0,1,1,0
39663,1,0,0,1,2
39664,1,1,1,0,0
39665,1,0,1,1,1
39666,2,0,0,1,0
39667,0,1,0,0,1
39668,3,0,0,0,0
39669,2,0,0,0,1
39670,2,1,0,1,0
39671,0,3,0,0,0
39672,3,0,0,1,0
39673,0,0,1,0,0
39674,1,1,0,1,1
39675,1,0,1,1,0
39676,0,0,0,0,0
39677,0,2,0,0,2
39678,0,0,1,1,0
39679,2,0,0,0,0
39680,2,1,0,0,0
39681,1,0,1,1,0
39682,1,0,1,0,0
39683,3,1,0,0,0
39684,2,0,1,0,1
39685,3,0,0,2,0
39686,3,0,1,1,1
39687,3,0,2,2,0
39688,2,1,0,0,0
39689,2,1,0,0,1
39690,3,0,0,0,1
39691,2,0,0,0,1
39692,2,0,1,1,0
39693,0,0,0,1,0
39694,1,0,0,0,0
39695,1,0,0,0,0
39696,1,0,1,1,0
39697,1,0,1,0,0
39698,0,0,0,0,0
39699,1,0,0,0,1
39700,1,2,1,1,0
39701,3,2,1,0,1
39702,2,1,1,0,0
39703,2,1,0,0,0
39704,0,1,0,0,0
39705,2,0,0,1,0
39706,1,0,0,2,0
39707,1,0,0,1,0
39708,2,0,0,1,0
39709,3,1,2,0,0
39710,0,1,0,0,0
39711,3,0,0,0,0
39712,0,1,0,1,0
39713,0,1,0,0,0
39714,3,0,1,0,0
39715,2,0,0,1,0
39716,0,0,1,0,0
39717,3,0,0,0,0
39718,0,0,0,3,0
39719,1,0,0,0,0
39720,0,0,0,0,0
39721,1,0,0,0,0
39722,2,0,0,0,0
39723,0,3,0,0,0
39724,3,0,1,0,1
39725,3,0,0,0,2
39726,2,0,1,1,1
39727,1,0,0,0,0
39728,2,0,0,0,0
39729,1,0,1,0,0
39730,1,0,0,0,1
39731,3,1,0,0,2
39732,0,0,0,0,0
39733,0,1,0,1,1
39734,2,0,0,1,0
39735,0,1,0,0,1
39736,0,1,0,0,0
39737,0,0,0,0,1
39738,1,1,0,0,1
39739,3,0,0,1,0
39740,0,0,0,2,0
39741,2,0,0,2,2
39742,3,0,1,0,0
39743,0,2,0,0,0
39744,1,0,0,0,1
39745,1,0,1,0,0
39746,2,0,0,0,0
39747,0,0,0,0,2
39748,3,0,0,0,0
39749,0,1,0,0,2
39750,0,2,0,1,1
39751,3,0,1,1,0
39752,3,2,0,0,1
39753,0,0,0,0,1
39754,1,0,0,0,0
39755,1,0,3,0,0
39756,3,0,0,0,0
39757,2,1,1,1,0
39758,0,0,1,0,0
39759,3,0,2,0,0
39760,3,2,1,1,0
39761,0,0,0,0,0
39762,1,0,0,0,0
39763,0,0,0,1,0
39764,1,0,0,0,0
39765,3,0,0,0,0
39766,0,0,0,0,0
39767,3,0,0,0,0
39768,0,1,0,0,1
39769,2,1,0,0,2
39770,1,1,0,1,0
39771,3,2,0,1,0
39772,0,1,1,0,0
39773,0,1,0,2,0
39774,0,2,1,0,0
39775,1,0,2,0,0
39776,1,0,1,2,0
39777,3,0,0,0,0
39778,3,1,0,1,1
39779,1,0,1,0,0
39780,1,0,1,0,0
39781,2,0,0,1,0
39782,3,0,0,0,1
39783,1,0,2,0,1
39784,3,1,1,0,1
39785,0,0,0,0,0
39786,0,0,0,1,0
39787,0,1,0,0,0
39788,1,0,0,1,0
39789,2,1,1,1,0
39790,0,0,0,1,1
39791,3,0,0,0,1
39792,3,0,0,0,0
39793,3,1,0,0,1
39794,2,0,1,0,0
39795,0,0,0,1,0
39796,0,0,1,1,1
39797,2,1,0,0,0
39798,2,0,0,0,1
39799,3,0,0,0,1
39800,3,0,0,0,0
39801,2,0,0,0,0
39802,2,1,1,0,0
39803,1,0,0,0,0
39804,3,1,0,0,0
39805,3,0,3,1,0
39806,1,0,0,0,1
39807,2,0,0,0,1
39808,1,0,1,1,0
39809,1,0,1,0,1
39810,1,0,0,0,2
39811,1,1,1,0,0
39812,3,0,0,0,0
39813,1,0,0,0,0
39814,0,1,2,0,0
39815,3,0,1,1,0
39816,3,0,1,1,0
39817,3,0,0,0,1
39818,1,1,0,0,0
39819,0,1,0,3,0
39820,0,0,0,1,0
39821,0,0,1,1,1
39822,3,0,1,0,1
39823,3,0,0,1,1
39824,1,0,2,0,0
39825,0,0,0,0,0
39826,3,0,0,0,1
39827,3,1,0,0,0
39828,0,0,0,0,0
39829,3,0,0,1,0
39830,2,0,0,0,0
39831,3,0,0,0,0
39832,1,0,0,2,0
39833,2,0,0,0,1
39834,0,0,0,1,1
39835,3,0,0,1,1
39836,3,0,1,0,0
39837,2,0,0,0,1
39838,0,0,0,1,1
39839,0,0,1,1,0
39840,3,1,0,0,1
39841,2,0,0,0,0
39842,0,1,0,0,1
39843,3,1,0,0,0
39844,0,0,0,0,0
39845,2,1,1,0,0
39846,1,0,0,0,0
39847,3,0,0,1,0
39848,0,1,0,0,0
39849,2,0,0,0,0
39850,0,1,0,0,1
39851,1,0,0,0,0
39852,0,0,0,0,0
39853,0,0,0,0,0
39854,1,1,0,0,0
39855,1,0,0,0,0
39856,2,1,1,0,0
39857,0,0,0,1,0
39858,3,0,0,0,0
39859,1,0,0,0,3
39860,3,0,2,1,0
39861,0,1,0,0,0
39862,3,0,0,0,0
39863,0,1,1,0,0
39864,0,0,2,0,1
39865,3,0,1,0,1
39866,3,0,0,1,0
39867,3,0,3,1,0
39868,1,0,0,0,0
39869,0,2,0,0,0
39870,0,0,1,0,0
39871,2,0,1,1,0
39872,3,1,0,1,0
39873,2,0,0,1,0
39874,2,0,0,0,0
39875,0,1,0,0,1
39876,2,1,0,0,0
39877,2,1,0,1,1
39878,3,0,0,0,0
39879,0,1,0,0,0
39880,0,2,0,1,0
39881,3,0,0,0,2
39882,0,1,0,0,0
39883,2,0,1,0,0
39884,2,1,1,0,0
39885,3,0,0,0,1
39886,0,1,0,1,0
39887,0,0,1,0,0
39888,3,0,0,1,0
39889,0,0,0,0,0
39890,3,1,0,1,2
39891,3,1,0,0,2
39892,0,2,0,0,1
39893,1,0,0,0,0
39894,0,0,0,0,0
39895,2,1,0,0,1
39896,1,0,0,0,1
39897,3,0,0,0,1
39898,0,0,1,0,0
39899,2,0,0,0,0
39900,0,1,0,0,0
39901,1,1,0,1,1
39902,1,0,0,2,0
39903,1,2,0,0,0
39904,0,1,0,0,0
39905,1,0,0,0,0
39906,1,0,0,0,2
39907,2,0,0,0,0
39908,3,1,0,0,0
39909,0,1,0,0,1
39910,3,0,1,3,0
39911,2,0,1,1,0
39912,3,0,0,0,0
39913,3,0,0,1,2
39914,1,1,1,0,0
39915,2,0,1,1,0
39916,3,0,1,0,0
39917,3,1,0,1,1
39918,0,1,0,0,0
39919,2,0,0,0,0
39920,0,1,0,0,0
39921,2,0,0,0,2
39922,3,1,2,0,0
39923,1,0,0,0,1
39924,1,1,0,1,1
39925,0,2,0,0,0
39926,0,2,0,0,0
39927,2,0,0,2,1
39928,3,1,0,0,0
39929,3,2,0,0,1
39930,3,0,1,0,0
39931,3,0,1,0,0
39932,2,0,0,2,1
39933,2,0,0,0,1
39934,2,0,0,1,1
39935,3,0,0,1,0
39936,1,1,0,0,1
39937,0,1,0,0,0
39938,3,0,0,1,0
39939,2,0,0,0,0
39940,1,0,2,0,0
39941,2,0,1,0,0
39942,0,1,1,0,1
39943,1,0,0,0,1
39944,1,0,2,0,0
39945,3,0,0,0,0
39946,0,0,0,0,1
39947,0,0,0,0,0
39948,2,0,0,0,1
39949,1,0,1,0,1
39950,0,1,0,1,0
39951,0,0,0,0,0
39952,1,1,0,1,0
39953,1,1,0,0,1
39954,1,0,0,0,1
39955,1,0,0,0,1
39956,0,0,0,1,1
39957,0,2,0,1,0
39958,2,0,0,1,2
39959,1,1,1,1,0
39960,1,1,0,0,0
39961,2,1,0,0,1
39962,2,1,1,0,1
39963,0,0,1,1,1
39964,3,0,2,0,0
39965,0,0,0,0,0
39966,3,0,1,1,0
39967,3,0,1,0,1
39968,1,0,0,1,2
39969,3,1,0,0,0
39970,1,0,0,1,0
39971,3,0,0,2,0
39972,0,1,0,0,0
39973,3,0,0,0,1
39974,0,0,0,0,1
39975,0,1,1,0,0
39976,2,1,1,0,0
39977,2,2,0,0,1
39978,0,0,0,0,0
39979,1,1,0,0,0
39980,2,0,0,0,0
39981,3,0,1,0,2
39982,1,0,2,0,0
39983,0,2,1,0,1
39984,2,0,0,1,1
39985,3,1,0,2,0
39986,3,0,1,0,0
39987,1,0,1,0,0
39988,2,0,0,1,0
39989,2,0,0,0,1
39990,2,0,0,2,0
39991,0,1,0,0,0
39992,0,0,1,0,0
39993,1,0,0,0,0
39994,3,0,1,0,1
39995,2,0,0,1,0
39996,2,0,0,0,0
39997,3,0,0,0,0
39998,1,0,0,1,0
39999,3,0,0,0,2
40000,1,1,1,1,0
40001,2,0,0,0,0
40002,1,1,1,0,0
40003,2,0,0,1,0
40004,3,0,1,0,0
40005,0,0,1,0,0
40006,2,0,0,0,0
40007,1,0,1,0,0
40008,2,0,0,2,0
40009,0,0,0,0,1
40010,2,0,0,1,0
40011,1,0,0,1,1
40012,3,0,0,0,1
40013,1,1,0,0,0
40014,1,0,0,0,0
40015,1,0,0,1,1
40016,3,0,1,0,0
40017,2,1,0,1,0
40018,3,0,0,0,1
40019,1,2,0,0,0
40020,1,0,0,0,0
40021,2,0,0,0,0
40022,1,0,1,0,0
40023,1,0,0,1,0
40024,1,0,0,1,0
40025,2,0,0,0,0
40026,3,0,1,0,0
40027,0,0,1,2,0
40028,3,0,2,0,0
40029,0,0,1,1,0
40030,3,1,0,0,1
40031,1,2,0,0,0
40032,2,1,1,0,1
40033,3,1,0,0,1
40034,1,0,0,0,0
40035,3,1,0,0,0
40036,2,1,0,1,1
40037,3,0,0,1,0
40038,0,1,0,1,0
40039,2,0,1,1,0
40040,1,2,0,0,0
40041,2,0,0,1,0
40042,2,0,0,0,0
40043,3,0,0,1,0
40044,1,0,1,0,0
40045,3,1,0,0,0
40046,3,0,0,0,0
40047,0,1,1,0,0
40048,3,1,1,0,1
40049,2,1,0,0,0
40050,3,0,0,0,1
40051,1,1,0,0,0
40052,1,0,1,0,0
40053,3,0,0,1,0
40054,3,0,0,0,0
40055,0,0,1,1,0
40056,0,0,0,0,0
40057,0,0,1,0,0
40058,3,0,0,0,0
40059,0,0,0,0,0
40060,2,0,1,1,0
40061,3,0,0,1,0
40062,3,1,1,1,0
40063,0,0,0,0,1
40064,1,0,1,0,0
40065,3,0,0,0,0
40066,0,0,0,0,1
40067,3,0,1,1,1
40068,3,0,0,0,1
40069,0,0,0,0,1
40070,3,1,2,0,0
40071,0,0,0,0,0
40072,2,0,0,0,0
40073,3,0,0,0,0
40074,1,0,1,2,1
40075,2,0,1,0,1
40076,3,0,0,0,0
40077,1,2,0,1,0
40078,3,0,0,1,0
40079,2,1,0,0,0
40080,0,0,1,0,0
40081,0,0,0,0,1
40082,2,0,0,2,0
40083,1,1,0,0,0
40084,2,0,0,0,2
40085,2,1,0,0,0
40086,0,0,2,0,0
40087,1,0,0,0,0
40088,3,0,1,0,0
40089,1,1,1,0,0
40090,2,0,0,1,0
40091,1,0,0,0,0
40092,2,2,0,0,0
40093,2,0,1,0,1
40094,0,1,1,0,0
40095,2,1,0,0,0
40096,1,0,0,1,0
40097,0,0,0,1,0
40098,1,1,0,0,0
40099,2,0,0,0,0
40100,2,0,0,0,0
40101,2,0,0,0,1
40102,3,0,0,0,0
40103,2,0,0,0,0
40104,0,1,0,0,0
40105,1,1,1,0,0
40106,2,0,0,1,0
40107,3,1,1,0,0
40108,2,0,1,0,0
40109,0,0,0,2,2
40110,3,1,0,0,0
40111,2,0,0,0,1
40112,2,0,0,0,1
40113,0,0,0,0,0
40114,0,0,0,1,0
40115,0,0,0,1,1
40116,1,0,1,1,1
40117,2,0,0,0,0
40118,1,0,0,0,0
40119,3,0,0,0,2
40120,3,0,0,0,2
40121,2,1,0,0,0
40122,1,0,0,0,0
40123,0,0,0,0,1
40124,0,0,0,1,1
40125,2,0,0,0,0
40126,0,2,0,0,0
40127,0,0,1,1,0
40128,2,0,1,0,0
40129,1,0,0,0,0
40130,0,0,0,1,0
40131,3,0,0,0,0
40132,3,0,0,1,0
40133,3,0,0,0,0
40134,1,0,0,0,0
40135,0,0,1,1,0
40136,0,0,1,1,0
40137,1,0,1,0,1
40138,1,0,0,0,0
40139,2,0,0,0,1
40140,0,0,0,0,1
40141,1,1,2,1,0
40142,1,0,1,0,0
40143,3,0,0,1,1
40144,3,0,0,0,1
40145,0,0,2,0,0
40146,0,0,0,0,0
40147,0,0,0,0,0
40148,0,0,0,1,0
40149,1,0,1,1,0
40150,3,2,0,0,1
40151,2,0,1,1,0
40152,0,1,0,1,0
40153,2,0,1,0,0
40154,1,0,0,1,0
40155,2,0,0,2,0
40156,2,0,0,1,1
40157,3,2,0,0,0
40158,1,0,1,0,0
40159,1,1,0,0,0
40160,2,1,1,0,0
40161,0,1,0,0,0
40162,2,0,0,0,0
40163,0,2,0,1,0
40164,2,1,0,0,0
40165,0,0,0,0,0
40166,2,1,0,0,0
40167,0,0,0,0,1
40168,1,1,1,0,0
40169,0,0,0,0,0
40170,2,1,0,1,1
40171,3,0,0,0,0
40172,1,0,1,1,0
40173,1,1,0,0,1
40174,1,1,1,1,0
40175,0,2,1,0,0
40176,1,2,0,0,0
40177,1,0,0,1,0
40178,0,0,0,0,0
40179,1,0,0,0,0
40180,3,0,0,1,0
40181,1,0,1,0,2
